"SOURCE" "TRAJ" "subj" "language" "stimulus" "iter" "cluster" "C1_GONS..ms." "C1_PVEL..ms." "C1_NONS..ms." "C1_MAXC..ms." "C1_NOFFS..ms." "C1_PVEL2..ms." "C1_GOFFS..ms." "C2_GONS..ms." "C2_PVEL..ms." "C2_NONS..ms." "C2_MAXC..ms." "C2_NOFFS..ms." "C2_PVEL2..ms." "C2_GOFFS..ms." "C1_PV_to" "C2_PV_to" "C1stiffness1" "C2stiffness1" "C1_PV_fro" "C2_PV_fro" "C1stiffness2" "C2stiffness2" "C1_AV_to" "C2_AV_to" "C1_AV_fro" "C2_AV_fro" "C2onset_C1release" "rel.overlap" "C2onset_C1offset" "n.overlap2" "onset.lag" "n.onset.lag" "offset.lag" "n.offset.lag" "IPI" "n.IPI" "C1_pla" "C2_pla" "n.C1_pla" "n.C2_pla" "C1_gest" "C2_gest" "n.C1_gest" "n.C2_gest" "clus_gest" "C1_to" "C1_fro" "C2_to" "C2_fro" "vowel" "C1_PD" "C1_PD2" "C2_PD" "C2_PD2" "articulator" "type" "voicing" "pros_cond" "C2target_C1offset" "recstiffmean" "recstiffmean2" "C1onset_C2target" "recC1stiffness2" "recC2stiffness1"
"54" "gleite_u_10" "TB_YZ" "DE1" "German" "gleite" 10 "gl" 3368 3416 3452 3528 3552 3584 3640 3472 3492 3536 3544 3556 3620 3664 24.299 8.414 17.5522982247785 18.0208080544625 18.407 13.923 17.2020525077779 11.9741440195114 0.164806799553715 0.0729538595620547 0.121596219085413 0.10766253224999 80 0.8 0.168 0.567567567567568 -104 -0.351351351351351 24 0.0810810810810811 -16 -0.153846153846154 100 20 0.961538461538462 0.192307692307692 272 192 0.918918918918919 0.648648648648649 296 84 88 64 108 "ai" 13.843771162512 10.7004672795163 4.6690470119715 11.6275534829989 "VEL" "TB-TT" "voiced" "Y" 104 0.0568120025671068 0.0562320017848295 168 0.0581325978134208 0.0554914073207927
"55" "gleite_u_11" "TB_YZ" "DE1" "German" "gleite" 11 "gl" 1816 1840 2192 2280 2328 2376 2428 2280 2332 2348 2356 2364 2400 2456 6.685 10.003 7.42594443756035 26.1254201582433 17.318 13.144 15.5114213060769 14.3097987466039 0.0239420796487806 0.0563064403502254 0.11164676439557 0.0998403735421494 48 0.352941176470588 0.148 0.23125 -464 -0.725 28 0.04375 20 0.116279069767442 136 16 0.790697674418605 0.0930232558139535 612 176 0.95625 0.275 640 376 100 68 92 "ai" 9.00222194794152 11.164676439557 3.82883794381533 9.18531436587774 "VEL" "TB-TT" "voiced" "Y" 80 0.0513727605750736 0.0864699511609976 532 0.0644686247809046 0.0382768963692426
"56" "gleite_w_01" "TB_YZ" "DE1" "German" "gleite" 1 "gl" 1608 1676 1712 1728 1780 1824 1868 1740 1776 1792 1800 1808 1872 1896 19.388 12.087 13.0109084885824 24.0970125433323 22.387 16.172 17.3495725903859 15.1531133053442 0.143282136744464 0.0964610477229573 0.14663054432459 0.121277207904143 40 0.588235294117647 0.128 0.444444444444444 -132 -0.458333333333333 28 0.0972222222222222 12 0.125 68 16 0.708333333333333 0.166666666666667 260 156 0.902777777777778 0.541666666666667 288 104 88 52 88 "ai" 14.9013422214242 12.9034879005639 5.01597448159378 10.6723942955646 "VEL" "TB-TT" "voiced" "N" 76 0.0495686138388754 0.059178751972921 184 0.0576383075024073 0.0414989201753436
"57" "gleite_w_02" "TB_YZ" "DE1" "German" "gleite" 2 "gl" 1668 1752 1788 1832 1888 1924 1956 1820 1884 1900 1904 1912 1952 1972 15.459 10.201 12.0861991908207 23.2502368092953 22.402 14.031 20.1005764308496 18.7866510914718 0.106588513035463 0.0548435274212008 0.163896382575862 0.124476682332252 68 0.68 0.136 0.447368421052632 -152 -0.5 16 0.0526315789473684 12 0.0967741935483871 100 12 0.806451612903226 0.0967741935483871 288 152 0.947368421052632 0.5 304 120 68 80 60 "ai" 12.7906215642556 11.1449540151586 4.38748219369606 7.46860093993514 "VEL" "TB-TT" "voiced" "N" 56 0.0463800658307639 0.0628746558649187 232 0.0497498170482931 0.0430103146132347
"58" "gleite_w_03" "TB_YZ" "DE1" "German" "gleite" 3 "gl" 1796 1876 1916 1984 2004 2044 2076 1988 2008 2024 2028 2036 2060 2068 18.632 8.704 12.4188498116983 34.7051207375138 18.707 10.176 18.4504765948166 36.113272677453 0.1250249975005 0.069666312244358 0.140819909507073 0.0880562675225336 16 0.181818181818182 0.088 0.323529411764706 -192 -0.705882352941177 -8 -0.0294117647058824 20 0.166666666666667 88 12 0.733333333333333 0.1 280 80 1.02941176470588 0.294117647058824 272 120 72 36 32 "ai" 15.00299970006 10.1390334845093 2.50798724079689 2.81780056072107 "VEL" "TB-TT" "voiced" "N" 52 0.041506666797386 0.0546684732916242 228 0.0541991419495871 0.0288141916451848
"59" "gleite_w_04" "TB_YZ" "DE1" "German" "gleite" 4 "gl" 1576 1620 1656 1692 1740 1780 1828 1588 1644 1740 1752 1760 1852 1880 21.722 10.239 17.3753760941808 9.65728546383631 21.949 10.646 16.8594226695695 10.5107558202563 0.156269998720164 0.069752356764759 0.147941278556144 0.0844056014465601 152 1.80952380952381 0.24 0.789473684210526 -12 -0.0394736842105263 52 0.171052631578947 0 0 84 20 0.807692307692308 0.192307692307692 252 292 0.828947368421053 0.960526315789474 304 80 88 152 120 "ai" 12.5015998976131 13.0188325129406 10.6023582282434 10.1286721735872 "VEL" "TB-TT" "voiced" "N" 88 0.0814313894218917 0.0805507389111413 164 0.0593140120868406 0.103548766756943
"60" "gleite_w_06" "TB_YZ" "DE1" "German" "gleite" 6 "gl" 1348 1408 1448 1480 1536 1576 1640 1368 1436 1492 1544 1556 1624 1672 18.192 12.114 14.8616341198838 11.1250035796418 16.522 12.199 14.8792513263417 11.3060378184722 0.122409149984795 0.0878143972608428 0.106769743403779 0.0930156035137511 168 1.90909090909091 0.272 0.839506172839506 -20 -0.0617283950617284 32 0.0987654320987654 -44 -0.407407407407407 88 64 0.814814814814815 0.592592592592593 292 304 0.901234567901235 0.938271604938272 324 100 104 124 116 "ai" 12.2409149984795 11.1040533139931 10.8889852603445 10.7898100075951 "VEL" "TB-TT" "voiced" "N" 148 0.0785476470476776 0.0785874815507281 144 0.0672076825686542 0.089887611526701
"61" "gleite_w_07" "TB_YZ" "DE1" "German" "gleite" 7 "gl" 1668 1736 1796 1828 1852 1888 1936 1828 1848 1860 1864 1876 1900 1936 10.745 10.225 13.2012020607616 36.4713671722033 20.388 11.254 18.0630012057484 18.6918766054798 0.0635891429535145 0.0876115360554762 0.134370962471642 0.100346621489936 24 0.428571428571429 0.108 0.402985074626866 -160 -0.597014925373134 0 0 8 0.1 56 16 0.7 0.2 268 108 1 0.402985074626866 268 128 84 32 60 "ai" 8.13941029804985 11.287160847618 2.80356915377524 6.02079728939615 "VEL" "TB-TT" "voiced" "N" 76 0.0413902774137871 0.0515847233681782 192 0.0553617855974985 0.0274187692300757
"62" "gleite_w_08" "TB_YZ" "DE1" "German" "gleite" 8 "gl" 1928 2000 2032 2080 2104 2160 2224 2052 2096 2112 2120 2132 2204 2240 18.031 8.664 13.6594565180057 18.7070279602318 16.304 14.035 12.503861678524 14.4598542373841 0.126926719061962 0.0771902411793961 0.108659764606981 0.0898720703336865 52 0.722222222222222 0.172 0.551282051282051 -124 -0.397435897435897 16 0.0512820512820513 8 0.08 72 20 0.72 0.2 296 188 0.948717948717949 0.602564102564103 312 104 120 60 108 "ai" 13.2003787824441 13.0391717528377 4.63141447076376 9.70618359603815 "VEL" "TB-TT" "voiced" "N" 112 0.0667155692912111 0.0633326002972301 184 0.0799752928903196 0.0534558456921026
"63" "gleite_w_09" "TB_YZ" "DE1" "German" "gleite" 9 "gl" 1580 1640 1684 1756 1780 1828 1880 1724 1784 1796 1800 1808 1876 1912 18.398 6.822 13.6277742774391 22.2746195935728 18.286 12.222 14.8588116147126 11.9559512117602 0.129811253512404 0.0425372023086488 0.123065023463208 0.0982935014435619 56 0.583333333333333 0.156 0.469879518072289 -144 -0.433734939759036 32 0.0963855421686747 16 0.129032258064516 96 12 0.774193548387097 0.0967741935483871 300 188 0.903614457831325 0.566265060240964 332 104 100 72 104 "ai" 13.50037036529 12.3065023463208 3.06267856622271 10.2225241501304 "VEL" "TB-TT" "voiced" "N" 84 0.0560971390293208 0.0591368495137491 216 0.0673001331418618 0.0448941449167798
"64" "gleite_w_10" "TB_YZ" "DE1" "German" "gleite" 10 "gl" 1752 1812 1876 1908 1948 1988 2036 1904 1924 1944 1956 1964 2020 2076 14.742 11.439 11.8698114554122 27.4307870713903 21.159 12.812 16.6559835406389 11.4750178218822 0.100159212486889 0.104253297309965 0.144358441056047 0.0996886095677486 44 0.611111111111111 0.132 0.407407407407407 -152 -0.469135802469136 40 0.123456790123457 -4 -0.0454545454545455 72 20 0.818181818181818 0.227272727272727 284 172 0.876543209876543 0.530864197530864 324 124 88 40 112 "ai" 12.4197423483742 12.7035428129321 4.17013189239861 11.1651242715878 "VEL" "TB-TT" "voiced" "N" 92 0.0482469362189407 0.0603513625134707 192 0.0600384839214149 0.0364553885164665
"65" "gleite_w_11" "TB_YZ" "DE1" "German" "gleite" 11 "gl" 1228 1288 1324 1364 1428 1468 1512 1348 1404 1424 1436 1448 1524 1568 17.25 9.354 14.9909345009473 15.9646890430836 17.307 12.343 17.6519351200299 11.1547301507932 0.119864108530823 0.0770944846067908 0.116721318588988 0.092210507957487 80 0.769230769230769 0.164 0.482352941176471 -120 -0.352941176470588 56 0.164705882352941 -4 -0.032258064516129 104 24 0.838709677419355 0.193548387096774 284 220 0.835294117647059 0.647058823529412 340 96 84 76 120 "ai" 11.506954418959 9.80459076147495 5.8591808301161 11.0652609548984 "VEL" "TB-TT" "voiced" "N" 88 0.0596446255855966 0.064672610323862 196 0.0566510126623616 0.0626382385088315
"107" "klage_u_01" "TB_YZ" "DE1" "German" "klage" 1 "kl" 2576 2592 2748 2776 2816 2868 2928 2828 2844 2856 2864 2872 2932 2976 7.322 11.084 9.26167881110115 39.76362850478 20.278 13.771 14.439782515726 12.898854739408 0.0459633380838427 0.0995525704626169 0.125385248172118 0.102655207934017 -12 -0.176470588235294 0.1 0.25 -252 -0.63 48 0.12 40 0.32258064516129 68 16 0.548387096774194 0.129032258064516 352 148 0.88 0.37 400 172 112 28 104 "a" 7.90569415042095 14.0431477952772 2.78747197295327 10.6761416251378 "VEL" "TB-TT" "voiceless" "Y" 72 0.0472008654829588 0.0665601980429535 280 0.0692531206000454 0.0251486103658722
"108" "klage_u_02" "TB_YZ" "DE1" "German" "klage" 2 "kl" 3600 3664 3700 3712 3768 3804 3856 3656 3696 3768 3776 3788 3804 3816 23.576 12.304 15.3359504033028 13.7220279022907 23.464 12.67 17.8161925564799 39.6518764076111 0.153730283288622 0.0800589706123568 0.14965956547174 0.114118180776218 112 1.64705882352941 0.2 0.925925925925926 -56 -0.259259259259259 -40 -0.185185185185185 0 0 68 20 0.772727272727273 0.227272727272727 256 160 1.18518518518519 0.740740740740741 216 100 88 112 28 "a" 15.3730283288622 13.1700417615131 8.96660470858396 3.19530906173409 "VEL" "TB-TT" "voiceless" "Y" 88 0.0645021206150128 0.0690408939569628 168 0.0561287153150066 0.072875525915019
"109" "klage_u_03" "TB_YZ" "DE1" "German" "klage" 3 "kl" 2784 2824 2856 2880 2920 2972 3032 2890 2932 2952 2960 2968 3020 3088 19.251 9.051 19.8295388534525 21.2275379245129 21.059 12.259 13.8519075694753 10.4835231188784 0.134836721103803 0.0687709858236382 0.13574071641124 0.0974465665548732 30 0.46875 0.142 0.467105263157895 -106 -0.348684210526316 56 0.184210526315789 32 0.285714285714286 64 16 0.571428571428571 0.142857142857143 248 198 0.815789473684211 0.651315789473684 304 72 112 62 120 "a" 9.7082439194738 15.2029602380589 4.26380112106557 11.6935879865848 "VEL" "TB-TT" "voiceless" "Y" 80 0.0596504210766022 0.0487692176922415 168 0.0721922229833273 0.047108619169877
"110" "klage_u_04" "TB_YZ" "DE1" "German" "klage" 4 "kl" 2772 2844 2888 2960 2984 3024 3096 2956 2972 2984 2992 3000 3056 3108 12.575 9.51 11.532330135387 41.3088002867679 17.521 13.662 13.0575689192761 12.5843579424089 0.0940011005071309 0.0822204602372953 0.11980599219282 0.100521616262756 28 0.291666666666667 0.14 0.416666666666667 -184 -0.547619047619048 12 0.0357142857142857 0 0 96 16 0.857142857142857 0.142857142857143 324 152 0.964285714285714 0.452380952380952 336 116 112 28 108 "a" 10.9041276588272 13.4182711255959 2.30217288664427 10.8563345563777 "VEL" "TB-TT" "voiceless" "Y" 112 0.0503959255356875 0.055460330795458 212 0.076583934282266 0.024207916789109
"111" "klage_u_05" "TB_YZ" "DE1" "German" "klage" 5 "kl" 2844 2888 2920 2948 2992 3040 3088 2936 2992 3008 3016 3024 3064 3160 18.496 8.657 19.7956923126009 21.0148597704733 17.135 12.281 15.4063322292059 9.45644026161217 0.122940090808401 0.0572148053445722 0.115854689278327 0.0954920330378531 56 0.777777777777778 0.152 0.481012658227848 -92 -0.291139240506329 72 0.227848101265823 16 0.153846153846154 72 16 0.692307692307692 0.153846153846154 244 224 0.772151898734177 0.708860759493671 316 76 96 72 136 "a" 9.34344690143846 11.1220501707194 4.1194659848092 12.986916493148 "VEL" "TB-TT" "voiceless" "Y" 80 0.056246875744437 0.0490507082970887 164 0.0649083756680446 0.0475853758208294
"112" "klage_u_06" "TB_YZ" "DE1" "German" "klage" 6 "kl" 2196 2260 2296 2320 2392 2460 2536 2388 2420 2436 2448 2456 2480 2544 12.376 11.626 14.8239489817873 29.5300695300843 13.593 13.339 11.9476107445418 15.4531133731828 0.0834865258589672 0.0820209153542897 0.0790081258518216 0.0980899717707344 4 0.0416666666666667 0.148 0.425287356321839 -192 -0.551724137931034 8 0.0229885057471264 44 0.275 96 20 0.6 0.125 340 156 0.977011494252874 0.448275862068966 348 100 144 48 88 "a" 8.34865258589672 11.3771701226623 3.93700393700591 8.63191751582463 "VEL" "TB-TT" "voiceless" "Y" 100 0.0587812652106778 0.0506610978074426 240 0.0836987429019517 0.033863787519404
"113" "klage_u_07" "TB_YZ" "DE1" "German" "klage" 7 "kl" 2784 2824 2856 2904 2988 3028 3088 2908 2932 2952 2972 3004 3056 3124 11.799 4.629 20.6492179547786 28.2235111197322 19.346 11.741 14.9950971460656 10.1853340766447 0.079361359039787 0.0372754987883108 0.129015502944414 0.0960613230065971 80 0.606060606060606 0.18 0.529411764705882 -124 -0.364705882352941 36 0.105882352941176 -36 -0.243243243243243 132 52 0.891891891891892 0.351351351351351 304 216 0.894117647058824 0.635294117647059 340 72 100 44 120 "a" 5.71401785086466 12.9015502944414 1.64012194668567 11.5273587607916 "VEL" "TB-TT" "voiceless" "Y" 136 0.0510599584896354 0.0419297184422544 168 0.0666884642532896 0.0354314527259813
"114" "klage_u_08" "TB_YZ" "DE1" "German" "klage" 8 "kl" 3216 3244 3284 3316 3368 3408 3476 3300 3368 3384 3388 3396 3424 3436 10.822 7.743 22.0857142857143 16.8725248263884 16.783 13.446 13.4678369402843 29.2442585879606 0.0720588235294118 0.0546323519313513 0.11538463736766 0.114945639325726 68 0.80952380952381 0.176 0.8 -84 -0.381818181818182 -40 -0.181818181818182 16 0.142857142857143 84 12 0.75 0.107142857142857 260 136 1.18181818181818 0.618181818181818 220 68 108 84 40 "a" 4.9 12.4615408357073 4.58911756223351 4.59782557302906 "VEL" "TB-TT" "voiceless" "Y" 92 0.0667594628616036 0.0522730448150598 168 0.0742509732211601 0.0592679525020472
"116" "klage_u_10" "TB_YZ" "DE1" "German" "klage" 10 "kl" 2316 2408 2488 2504 2592 2656 2712 2600 2624 2640 2648 2656 2708 2768 5.344 14.138 8.84666369213704 31.2637681357192 16.915 11.462 13.2496633992675 10.9700535851842 0.0351203216524162 0.11305419054595 0.106386350419382 0.0932896862532214 -8 -0.0769230769230769 0.112 0.247787610619469 -284 -0.628318584070796 56 0.123893805309735 48 0.285714285714286 104 16 0.619047619047619 0.0952380952380952 396 168 0.876106194690266 0.371681415929204 452 172 120 40 112 "a" 6.04069532421558 12.7663620503258 4.522167621838 10.4484448603608 "VEL" "TB-TT" "voiceless" "Y" 72 0.0537297615349297 0.0725114355200395 324 0.075473615432018 0.0319859076378413
"117" "klage_u_11" "TB_YZ" "DE1" "German" "klage" 11 "kl" 3544 3596 3640 3692 3728 3772 3856 3688 3748 3760 3764 3772 3804 3824 13.191 6.831 15.7024587654157 18.5095445077793 17.326 10.759 13.2013606195004 21.9617167855035 0.0875062001771557 0.0512573391312387 0.102534412096927 0.0942111439531992 40 0.454545454545455 0.168 0.6 -144 -0.514285714285714 -32 -0.114285714285714 32 0.242424242424242 88 12 0.666666666666667 0.0909090909090909 312 136 1.11428571428571 0.485714285714286 280 96 128 72 52 "a" 8.40059521700695 13.1244047484067 3.69052841744919 4.89897948556636 "VEL" "TB-TT" "voiceless" "Y" 96 0.0648879742917359 0.0588552374340633 216 0.0757497676809805 0.0540261809024914
"118" "klage_w_01" "TB_YZ" "DE1" "German" "klage" 1 "kl" 1216 1264 1296 1312 1344 1380 1424 1304 1316 1348 1356 1364 1380 1396 19.901 11.218 17.9288288288288 26.8930965803152 24.867 14.593 19.1261982169677 35.238102969295 0.13875 0.0948029709755191 0.16251922963145 0.129414245255304 40 0.833333333333333 0.12 0.666666666666667 -88 -0.488888888888889 -28 -0.155555555555556 4 0.0588235294117647 48 16 0.705882352941177 0.235294117647059 208 92 1.15555555555556 0.511111111111111 180 80 80 44 32 "a" 11.1 13.001538370516 4.17133072292284 4.14125584816973 "VEL" "TB-TT" "voiceless" "N" 76 0.0447342849388181 0.0464801777706958 132 0.0522843059899304 0.0371842638877058
"119" "klage_w_02" "TB_YZ" "DE1" "German" "klage" 2 "kl" 1176 1224 1256 1276 1304 1352 1400 1284 1304 1320 1324 1332 1356 1364 20.378 9.285 17.2391849252467 32.9305014314739 23.785 13.293 14.9093689640998 36.4636814888471 0.147759305967509 0.0783215121103983 0.166177668057748 0.113923288334739 20 0.416666666666667 0.116 0.617021276595745 -108 -0.574468085106383 -36 -0.191489361702128 16 0.210526315789474 48 12 0.631578947368421 0.157894736842105 224 80 1.19148936170213 0.425531914893617 188 80 96 36 32 "a" 11.8207444774007 15.9530561335438 2.81957443597434 3.64554522671164 "VEL" "TB-TT" "voiceless" "N" 80 0.0487194517660857 0.0441871832724857 144 0.0670719198383175 0.0303669836938539
"120" "klage_w_03" "TB_YZ" "DE1" "German" "klage" 3 "kl" 2012 2076 2116 2148 2196 2240 2292 2192 2208 2220 2224 2236 2320 2360 18.789 7.656 13.5169163930051 43.5534622925652 19.312 14.356 15.5721681639519 10.1777215170908 0.133657304880538 0.0627799851115962 0.129183466649396 0.113752565693584 4 0.05 0.1 0.28735632183908 -180 -0.517241379310345 68 0.195402298850575 24 0.2 80 16 0.666666666666667 0.133333333333333 280 168 0.804597701149425 0.482758620689655 348 104 96 28 124 "a" 13.9003597075759 12.401612798342 1.75783958312469 14.1053181460044 "VEL" "TB-TT" "voiceless" "N" 72 0.043588710257942 0.0484708288294763 208 0.0642171333799814 0.0229602871359025
"121" "klage_w_04" "TB_YZ" "DE1" "German" "klage" 4 "kl" 1460 1476 1548 1584 1600 1632 1684 1484 1584 1592 1600 1612 1648 1724 7.619 7.274 22.1235914081768 11.9374295648692 20.749 14.078 17.1333122698408 12.5114301740922 0.0391344894493695 0.0564207323577116 0.144170549670487 0.100465276009542 116 2.23076923076923 0.2 0.757575757575758 -24 -0.0909090909090909 40 0.151515151515152 -8 -0.125 52 20 0.8125 0.3125 224 240 0.848484848484849 0.909090909090909 264 88 84 108 112 "a" 3.44383507154451 12.1103261723209 6.09343909463285 11.2521109130687 "VEL" "TB-TT" "voiceless" "N" 92 0.0710679791439407 0.0644853727983617 132 0.058365830509041 0.0837701277788404
"122" "klage_w_06" "TB_YZ" "DE1" "German" "klage" 6 "kl" 1200 1272 1308 1348 1396 1436 1532 1376 1392 1408 1412 1424 1488 1548 16.794 8.106 13.9828673579275 37.1928787750955 15.742 16.779 12.1939446485312 11.1410314703707 0.111207519902447 0.068107795992823 0.0949241638668108 0.121456003861849 20 0.227272727272727 0.156 0.448275862068966 -176 -0.505747126436782 16 0.0459770114942529 12 0.103448275862069 88 16 0.758620689655172 0.137931034482759 332 172 0.954022988505747 0.494252873563218 348 108 136 32 124 "a" 12.0104121494643 12.9096862858863 2.17944947177034 15.0605444788693 "VEL" "TB-TT" "voiceless" "N" 124 0.0544473921757974 0.0492014786867226 208 0.082007916947569 0.0268868674040258
"123" "klage_w_07" "TB_YZ" "DE1" "German" "klage" 7 "kl" 1376 1440 1476 1520 1536 1584 1672 1404 1532 1544 1552 1560 1644 1680 15.015 8.423 14.0302595799918 9.39199313241754 15.563 13.484 11.093529351651 11.3215026821541 0.107018689956474 0.0640591244755299 0.103153667243312 0.0992506647053028 132 2.2 0.268 0.881578947368421 -28 -0.0921052631578947 8 0.0263157894736842 8 0.0952380952380952 60 16 0.714285714285714 0.19047619047619 296 276 0.973684210526316 0.907894736842105 304 100 136 140 120 "a" 10.7018689956474 14.0288987450904 8.96827742657418 11.9100797646363 "VEL" "TB-TT" "voiceless" "N" 128 0.0983081551799064 0.088874095594678 168 0.0901426379559878 0.106473672403825
"124" "klage_w_08" "TB_YZ" "DE1" "German" "klage" 8 "kl" 1484 1540 1584 1644 1660 1708 1800 1516 1552 1660 1668 1680 1760 1816 17.239 9.344 14.0920348675764 9.15155297326863 13.324 11.861 10.6578358843046 9.83849633050756 0.122331516789419 0.0709047842245213 0.0892971421258079 0.0886448826775325 144 1.89473684210526 0.284 0.855421686746988 -32 -0.0963855421686747 16 0.0481927710843374 0 0 76 20 0.791666666666667 0.208333333333333 316 300 0.951807228915663 0.903614457831325 332 100 140 144 136 "a" 12.2331516789419 12.5015998976131 10.2102889283311 12.0557040441444 "VEL" "TB-TT" "voiceless" "N" 140 0.101549375093005 0.0901165720413771 176 0.0938276786071235 0.109271071578886
"125" "klage_w_09" "TB_YZ" "DE1" "German" "klage" 9 "kl" 1544 1604 1640 1660 1708 1752 1836 1572 1624 1712 1720 1732 1800 1848 16.931 8.409 15.5304134152897 9.94817086548725 17.309 13.248 12.721704604429 10.9852105799183 0.113560778208069 0.0603772155971547 0.106295945948093 0.10396423056332 136 2 0.264 0.868421052631579 -28 -0.0921052631578947 12 0.0394736842105263 4 0.0434782608695652 68 20 0.739130434782609 0.217391304347826 292 276 0.960526315789474 0.907894736842105 304 96 128 140 116 "a" 10.9018347079746 13.605881081356 8.45281018360166 12.0598507453451 "VEL" "TB-TT" "voiceless" "N" 124 0.0895634049260872 0.0824553889188039 168 0.0786058182526778 0.100520991599497
"126" "klage_w_10__Repeat__" "TB_YZ" "DE1" "German" "klage" 10 "kl" 2456 2516 2556 2604 2624 2664 2696 2588 2620 2628 2636 2660 2684 2760 15.541 9.268 13.8670518923351 29.7118439189618 23.199 14.517 19.2022596364041 14.2071128101708 0.112071405808975 0.0779823698024111 0.167797092339322 0.102181211580212 36 0.529411764705882 0.108 0.355263157894737 -132 -0.434210526315789 64 0.210526315789474 4 0.0384615384615385 68 32 0.653846153846154 0.307692307692308 240 172 0.789473684210526 0.565789473684211 304 100 72 40 100 "a" 11.2071405808975 12.0813906484312 3.11929479209644 10.2181211580212 "VEL" "TB-TT" "voiceless" "N" 68 0.0428669081557978 0.0528849965841843 172 0.0520772043985998 0.0336566119129957
"127" "klage_w_11" "TB_YZ" "DE1" "German" "klage" 11 "kl" 1988 2036 2092 2148 2192 2236 2280 2188 2208 2224 2228 2236 2308 2348 9.316 9.336 12.8085994270124 33.55755902091 21.51 12.66 16.2879778510736 11.414209628087 0.0699349867152622 0.0772801541291308 0.150068854720174 0.0990306976731592 4 0.04 0.092 0.255555555555556 -200 -0.555555555555556 68 0.188888888888889 32 0.222222222222222 100 12 0.694444444444444 0.0833333333333333 292 160 0.811111111111111 0.444444444444444 360 104 88 36 112 "a" 7.27323861838727 13.2060592153753 2.78208554864871 11.0914381393938 "VEL" "TB-TT" "voiceless" "N" 56 0.0455972603628934 0.0539360468976879 236 0.0613949754317775 0.0297995452940094
"205" "plage_u_01" "LA" "DE1" "German" "plage" 1 "pl" 2812 2848 2876 2892 2916 2948 2964 2944 2964 2980 2988 2996 3040 3088 32.191 18.746 22.5111888111888 33.2373796761029 11.449 14.933 27.2595238095238 16.5442927748412 0.2234375 0.156667651691151 0.0875 0.0981094928627809 -28 -0.7 0.02 0.072463768115942 -132 -0.478260869565217 124 0.449275362318841 64 0.533333333333333 40 16 0.333333333333333 0.133333333333333 152 144 0.550724637681159 0.521739130434783 276 64 48 36 92 "a" 14.3 4.2 5.64003546088143 9.02607334337584 "LAB" "LA-TT" "voiceless" "Y" -16 0.033385517094232 0.0372544808375546 168 0.0366844265874749 0.0300866076009892
"206" "plage_u_02" "LA" "DE1" "German" "plage" 2 "pl" 3048 3088 3116 3136 3160 3228 3268 3176 3196 3208 3216 3228 3276 3316 25.936 14.879 21.2590163934426 36.0762665424592 20.578 17.044 12.6245398773006 16.5851347429502 0.179411764705882 0.128884941420633 0.150925925925926 0.116780370605156 -16 -0.363636363636364 0.092 0.343283582089552 -128 -0.477611940298507 48 0.17910447761194 48 0.428571428571429 44 20 0.392857142857143 0.178571428571429 220 140 0.82089552238806 0.522388059701492 268 68 108 32 88 "a" 12.2 16.3 4.12431812546026 10.2766726132538 "LAB" "LA-TT" "voiceless" "Y" 60 0.0534649311008568 0.03737895972063 160 0.0792108076586647 0.027719054543049
"207" "plage_u_03" "LA" "DE1" "German" "plage" 3 "pl" 3428 3464 3496 3508 3548 3624 3652 3468 3576 3588 3592 3600 3652 3652 26.104 7.742 21.7533333333333 17.1663393158353 20.564 11.297 13.2670967741936 21.1278863015986 0.176470588235294 0.0375832409459323 0.149038461538462 0.102826187579191 80 1.53846153846154 0.184 0.821428571428571 -40 -0.178571428571429 0 0 40 0.384615384615385 52 12 0.5 0.115384615384615 224 184 1 0.821428571428571 224 68 104 120 52 "a" 12 15.5 4.50998891351187 5.34696175411794 "LAB" "LA-TT" "voiceless" "Y" 64 0.0668139893951613 0.0521117521543681 160 0.0753744407702779 0.0582535380200447
"208" "plage_u_04" "LA" "DE1" "German" "plage" 4 "pl" 3060 3108 3140 3172 3224 3292 3324 3172 3228 3244 3252 3264 3332 3364 19.68 10.983 20.5 22.6369418040422 19.916 12.51 14.3280575539568 13.6511542684201 0.12 0.0673861637261567 0.139 0.0916406023550697 52 0.619047619047619 0.152 0.5 -112 -0.368421052631579 40 0.131578947368421 20 0.161290322580645 84 20 0.67741935483871 0.161290322580645 264 192 0.868421052631579 0.631578947368421 304 80 100 72 100 "a" 9.6 13.9 4.85180378828328 9.16406023550697 "LAB" "LA-TT" "voiceless" "Y" 80 0.0569843548328295 0.0464780331598517 184 0.0697931311508337 0.0441755785148254
"209" "plage_u_05" "LA" "DE1" "German" "plage" 5 "pl" 2752 2788 2820 2848 2880 2952 3012 2900 2936 2952 2960 2976 3028 3084 25.24 6.676 21.5726495726496 31.194899370328 20 5.164 10.989010989011 15.3078818849364 0.172058823529412 0.0411556433827552 0.137878787878788 0.0312354218396907 -20 -0.333333333333333 0.112 0.337349397590361 -148 -0.44578313253012 72 0.216867469879518 72 0.461538461538462 60 24 0.384615384615385 0.153846153846154 260 184 0.783132530120482 0.55421686746988 332 68 132 52 108 "a" 11.7 18.2 2.14009345590327 3.3734255586866 "LAB" "LA-TT" "voiceless" "Y" 60 0.0615282613533797 0.0392057573914146 200 0.0909999999999999 0.0320565227067596
